Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Status_demographicsCosine,Status_travelJaccard,Status_dtwAllEdges,Status_dtwCommunication,Status_glPhone-undir5,Status_glEmail-undir5
492850,6,616453,1762819200,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,499467,1762819200,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,499467,1762819200,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,499467,1762819200,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,499467,1762819200,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,499467,1762819200,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,1,521673,1762960690,1.0,0.0,0.0,33.7833,-45.4927,39.4571,-48.424,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,616453,1762992000,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,616453,1762992000,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,616453,1762992000,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,616453,1762992000,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,616453,1762992000,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,1,516393,1763165531,1.0,0.0,3.0,33.7833,-45.4927,-24.3748,-111.257,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,616453,1764028800,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,616453,1764028800,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,616453,1764028800,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,616453,1764028800,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,616453,1764028800,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,6,657173,1764028800,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,6,657173,1764028800,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,6,657173,1764028800,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,6,657173,1764028800,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,6,657173,1764028800,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,625756,1764460800,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,625756,1764460800,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,625756,1764460800,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,625756,1764460800,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,6,625756,1764460800,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,625756,1764633600,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,625756,1764633600,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,625756,1764633600,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,625756,1764633600,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,6,625756,1764633600,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,1,557269,1764901968,1.0,5.0,4.0,22.429000000000002,154.859,2.40053,-161.28799999999998,supplementary,out of pairing,supplementary,supplementary,out of pairing,supplementary
584457,1,585606,1765008386,1.0,3.0,3.0,-24.475,-111.147,-25.2324,-110.18,supplementary,out of pairing,out of pairing,out of pairing,common,supplementary
464579,6,561157,1765584000,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,6,561157,1765584000,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,6,561157,1765584000,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,6,561157,1765584000,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,6,561157,1765584000,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,1,580798,1765606827,1.0,3.0,2.0,-24.9904,-111.346,-21.1545,88.0749,supplementary,supplementary,supplementary,supplementary,out of pairing,out of pairing
639642,1,557269,1765771951,1.0,5.0,4.0,21.5434,154.279,2.40053,-161.28799999999998,supplementary,out of pairing,out of pairing,out of pairing,out of pairing,supplementary
639642,0,655963,1765862688,1.0,,,,,,,common,out of pairing,out of pairing,out of pairing,out of pairing,supplementary
464579,1,645371,1765940556,1.0,0.0,4.0,33.7833,-45.4927,-3.35086,-162.18,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
655963,1,579305,1766393551,1.0,0.0,0.0,29.4162,-45.8675,39.8886,-41.778,supplementary,out of pairing,common,common,out of pairing,supplementary
636721,2,655265,1766795662,118.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
579305,1,655963,1766815732,1.0,0.0,0.0,39.8886,-41.778,29.4162,-45.8675,supplementary,out of pairing,common,common,out of pairing,supplementary
464579,5,536346,1767225600,5352.39,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,567195,1767225600,1900.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,527449,1767225600,1574.64,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,459381,1767225600,1363.77,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,595298,1767225600,9000.7,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,466907,1767225600,1294.57,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,577992,1767225600,1895.87,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,537281,1767225600,741.67,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,523927,1767225600,5666.86,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,595581,1767225600,1840.03,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,642329,1767225600,1267.62,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,503701,1767225600,7921.31,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,571970,1767225600,119.85,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,644226,1767225600,4204.22,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,632961,1767225600,950.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,473173,1767225600,1737.76,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,620120,1767225600,6540.04,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
464579,5,575030,1767225600,5627.55,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,630626,1767225600,5124.17,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,527449,1767225600,283.45,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,459381,1767225600,369.53,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,595298,1767225600,1267.93,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,466907,1767225600,696.89,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,577992,1767225600,988.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,537281,1767225600,114.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,580426,1767225600,512.19,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,595581,1767225600,133.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,616315,1767225600,772.3,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,642329,1767225600,447.06,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,503701,1767225600,2688.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,571970,1767225600,41.22,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,632961,1767225600,100.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,473173,1767225600,3734.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,620120,1767225600,2516.93,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
482012,5,575030,1767225600,6672.05,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,536346,1767225600,1243.11,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,520660,1767225600,500.25,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,567195,1767225600,1663.24,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,527449,1767225600,49.18,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,459381,1767225600,380.93,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,595298,1767225600,1598.86,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,466907,1767225600,355.75,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,589943,1767225600,2215.63,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,537281,1767225600,392.32,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,523927,1767225600,344.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,580426,1767225600,512.35,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,595581,1767225600,15.21,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,503701,1767225600,1845.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,571970,1767225600,136.34,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,644226,1767225600,734.04,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,473173,1767225600,311.58,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,620120,1767225600,1039.37,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492850,5,575030,1767225600,10152.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,569329,1767225600,498.36,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,588172,1767225600,450.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,492850,1767225600,630.62,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,636721,1767225600,32.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,580798,1767225600,792.79,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,546593,1767225600,1878.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,536906,1767225600,115.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,630626,1767225600,1844.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,567195,1767225600,1525.27,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,527449,1767225600,173.56,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,459381,1767225600,165.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,595298,1767225600,309.24,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,466907,1767225600,392.75,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,606730,1767225600,351.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,589943,1767225600,852.11,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,577992,1767225600,3283.68,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,537281,1767225600,278.73,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,616315,1767225600,166.04,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,642329,1767225600,724.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,632961,1767225600,334.44,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,473173,1767225600,158.92,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
536906,5,620120,1767225600,97.12,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,630626,1767225600,9245.31,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,567195,1767225600,4241.32,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,527449,1767225600,667.15,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,459381,1767225600,1042.23,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,595298,1767225600,1011.45,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,466907,1767225600,679.18,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,589943,1767225600,4144.21,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,577992,1767225600,5961.09,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,537281,1767225600,1102.59,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,580426,1767225600,1259.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,595581,1767225600,1277.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,642329,1767225600,1527.56,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,503701,1767225600,6321.04,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,473173,1767225600,2378.14,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
546593,5,620120,1767225600,1986.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,569329,1767225600,9478.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,482012,1767225600,18450.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,588172,1767225600,4410.78,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,492850,1767225600,19821.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,636721,1767225600,13157.7,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,580798,1767225600,8773.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,546593,1767225600,7720.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,657526,1767225600,37449.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,536906,1767225600,2614.97,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,464579,1767225600,20352.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,536346,1767225600,115.79,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,567195,1767225600,4210.97,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,527449,1767225600,775.94,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,459381,1767225600,615.23,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,595298,1767225600,3991.31,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,466907,1767225600,1168.89,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,577992,1767225600,2970.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,523927,1767225600,2.39,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,580426,1767225600,1021.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,595581,1767225600,720.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,616315,1767225600,609.94,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,503701,1767225600,1790.61,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,644226,1767225600,2061.71,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,473173,1767225600,2165.12,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,620120,1767225600,1452.84,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569329,5,575030,1767225600,14649.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,536346,1767225600,426.21,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,567195,1767225600,109.02,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,527449,1767225600,48.73,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,459381,1767225600,4.44,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,595298,1767225600,21.11,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,466907,1767225600,146.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,577992,1767225600,1975.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,537281,1767225600,168.32,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,523927,1767225600,17.58,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,580426,1767225600,262.83,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,616315,1767225600,1334.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,642329,1767225600,187.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,503701,1767225600,1514.53,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,644226,1767225600,993.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,473173,1767225600,713.31,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
580798,5,575030,1767225600,4659.92,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,630626,1767225600,1670.19,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,567195,1767225600,509.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,527449,1767225600,187.26,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,459381,1767225600,198.14,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,595298,1767225600,594.06,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,466907,1767225600,209.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,577992,1767225600,413.23,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,537281,1767225600,18.64,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,523927,1767225600,706.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,616315,1767225600,331.34,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,642329,1767225600,177.9,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,571970,1767225600,14.11,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,632961,1767225600,188.27,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,473173,1767225600,119.39,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,620120,1767225600,661.16,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
588172,5,621924,1767225600,224.71,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
620120,5,636721,1767225600,486.33,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
620120,5,580798,1767225600,1502.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,630626,1767225600,1639.51,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,567195,1767225600,646.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,527449,1767225600,240.67,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,459381,1767225600,569.33,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,595298,1767225600,1862.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,466907,1767225600,400.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,589943,1767225600,2841.47,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,595581,1767225600,433.38,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,616315,1767225600,1235.58,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,642329,1767225600,252.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,503701,1767225600,1518.22,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,571970,1767225600,149.78,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,632961,1767225600,44.14,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,473173,1767225600,983.64,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636721,5,621924,1767225600,796.16,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
657526,5,503218,1767225600,864.13,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
657526,5,536346,1767225600,432.71,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
657526,5,520660,1767225600,3697.33,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
657526,5,567195,1767225600,6893.61,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
657526,5,527449,1767225600,102.03,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
657526,5,459381,1767225600,649.81,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
