Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Status_demographicsCosine,Status_travelJaccard,Status_dtwAllEdges,Status_dtwCommunication,Status_glPhone-undir5,Status_glEmail-undir5
483784,5,520660,1767225600,31733.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,567195,1767225600,29938.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,527449,1767225600,983.85,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,459381,1767225600,1728.16,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,595298,1767225600,6120.39,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,466907,1767225600,2657.09,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,589943,1767225600,10303.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,577992,1767225600,18663.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,537281,1767225600,1956.93,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,523927,1767225600,5330.29,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,580426,1767225600,18354.9,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,595581,1767225600,8666.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,616315,1767225600,36827.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,642329,1767225600,8277.9,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,503701,1767225600,17303.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,571970,1767225600,1340.05,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,644226,1767225600,7333.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,632961,1767225600,2588.25,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
483784,5,473173,1767225600,572.69,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,483784,1767225600,1201.05,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,483784,1767225600,441206.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
620120,5,483784,1767225600,2356.79,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,536346,1767225600,729.34,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,567195,1767225600,1268.58,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,527449,1767225600,109.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,459381,1767225600,61.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,595298,1767225600,699.05,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,466907,1767225600,303.21,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,589943,1767225600,541.51,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,577992,1767225600,366.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,537281,1767225600,1011.27,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,523927,1767225600,922.76,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,595581,1767225600,982.87,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,616315,1767225600,418.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,642329,1767225600,421.73,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,503701,1767225600,661.68,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,644226,1767225600,1027.12,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,632961,1767225600,262.73,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,473173,1767225600,2435.24,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,620120,1767225600,460.37,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,575030,1767225600,2497.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
561819,5,621924,1767225600,417.69,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,561819,1767225600,11074.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,640784,1767225600,130.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,536346,1767225600,1109.22,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,567195,1767225600,3451.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,527449,1767225600,267.97,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,459381,1767225600,216.43,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,595298,1767225600,2126.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,466907,1767225600,29.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,589943,1767225600,2583.05,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,537281,1767225600,390.48,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,580426,1767225600,749.67,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,595581,1767225600,612.18,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,616315,1767225600,797.33,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,503701,1767225600,2692.27,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,644226,1767225600,134.41,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,632961,1767225600,62.83,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,473173,1767225600,590.84,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,620120,1767225600,3139.99,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
530990,5,575030,1767225600,7510.12,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,530990,1767225600,325.81,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,530990,1767225600,21534.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,640784,1767225600,444.76,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,536346,1767225600,1982.88,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,567195,1767225600,4452.55,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,527449,1767225600,62.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,459381,1767225600,379.61,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,595298,1767225600,1133.88,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,466907,1767225600,655.16,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,577992,1767225600,83.88,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,537281,1767225600,235.34,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,580426,1767225600,534.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,595581,1767225600,521.92,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,616315,1767225600,1411.22,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,642329,1767225600,1183.04,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,503701,1767225600,253.08,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,571970,1767225600,112.12,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,644226,1767225600,302.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,632961,1767225600,248.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,473173,1767225600,1504.41,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,620120,1767225600,5634.9,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
619322,5,621924,1767225600,712.17,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,619322,1767225600,25157.9,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,640784,1767225600,310.16,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,630626,1767225600,3654.46,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,527449,1767225600,236.72,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,459381,1767225600,205.47,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,595298,1767225600,1661.68,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,466907,1767225600,794.81,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,606730,1767225600,268.99,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,589943,1767225600,1605.74,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,537281,1767225600,717.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,523927,1767225600,2819.24,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,580426,1767225600,529.93,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,595581,1767225600,355.59,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,503701,1767225600,2988.87,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,571970,1767225600,62.49,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,473173,1767225600,822.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,620120,1767225600,3515.59,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
631903,5,575030,1767225600,5123.35,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,631903,1767225600,23118.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,640784,1767225600,229.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,536346,1767225600,3631.34,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,527449,1767225600,1348.59,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,459381,1767225600,1171.36,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,595298,1767225600,7740.68,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,466907,1767225600,143.57,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,589943,1767225600,4739.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,537281,1767225600,315.31,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,595581,1767225600,507.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,616315,1767225600,3609.81,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,642329,1767225600,930.86,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,503701,1767225600,6028.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,571970,1767225600,11.03,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,644226,1767225600,2189.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,473173,1767225600,21.71,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,620120,1767225600,1807.45,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,575030,1767225600,17503.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
524153,5,621924,1767225600,3196.25,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,524153,1767225600,4561.47,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,524153,1767225600,23069.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,640784,1767225600,205.38,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,536346,1767225600,713.73,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,567195,1767225600,2024.76,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,527449,1767225600,223.53,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,459381,1767225600,574.87,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,595298,1767225600,195.71,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,466907,1767225600,386.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,589943,1767225600,1291.33,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,577992,1767225600,2987.84,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,537281,1767225600,392.46,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,523927,1767225600,345.49,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,616315,1767225600,216.7,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,503701,1767225600,2683.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,644226,1767225600,643.26,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,632961,1767225600,273.58,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,473173,1767225600,1676.57,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,620120,1767225600,653.86,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,575030,1767225600,4156.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
549840,5,621924,1767225600,248.04,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,549840,1767225600,762.06,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,549840,1767225600,10144.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,640784,1767225600,101.86,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,630626,1767225600,1164.18,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,567195,1767225600,118.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,527449,1767225600,116.35,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,459381,1767225600,146.31,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,595298,1767225600,718.46,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,466907,1767225600,252.01,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,589943,1767225600,565.75,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,595581,1767225600,302.61,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,616315,1767225600,581.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,503701,1767225600,513.34,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,571970,1767225600,0.17,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,473173,1767225600,437.04,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,620120,1767225600,162.53,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
477657,5,575030,1767225600,2123.92,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,477657,1767225600,392.38,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,477657,1767225600,3562.94,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,536346,1767225600,2416.01,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,520660,1767225600,2240.53,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,567195,1767225600,3651.56,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,527449,1767225600,487.49,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,459381,1767225600,298.61,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,595298,1767225600,81.19,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,466907,1767225600,632.36,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,589943,1767225600,71.01,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,523927,1767225600,2959.18,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,580426,1767225600,247.67,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,595581,1767225600,3002.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,616315,1767225600,2958.78,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,642329,1767225600,571.12,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,503701,1767225600,1019.14,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,644226,1767225600,974.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,632961,1767225600,284.64,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,473173,1767225600,657.17,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,620120,1767225600,3468.46,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,575030,1767225600,6971.99,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
594308,5,621924,1767225600,190.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,594308,1767225600,1693.86,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,594308,1767225600,33720.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,640784,1767225600,581.83,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,630626,1767225600,254.74,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,567195,1767225600,1357.29,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,527449,1767225600,45.68,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,459381,1767225600,210.35,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,595298,1767225600,1725.25,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,466907,1767225600,322.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,589943,1767225600,2555.9,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,577992,1767225600,83.46,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,537281,1767225600,426.33,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,580426,1767225600,53.93,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,595581,1767225600,625.06,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,503701,1767225600,1210.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,632961,1767225600,297.91,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,473173,1767225600,248.56,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,620120,1767225600,1295.19,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,575030,1767225600,4835.03,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
573137,5,621924,1767225600,328.93,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,573137,1767225600,11488.3,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
