Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Status
30021235,463038,5,642329,1767225600,560.27,-1,-1,,,,,out of pairing
30021241,463038,5,567195,1767225600,2894.83,-1,-1,,,,,out of pairing
30021258,463038,5,527449,1767225600,354.34,-1,-1,,,,,out of pairing
30021266,463038,5,575030,1767225600,20576.9,-1,-1,,,,,out of pairing
30021307,463038,6,561157,1766793600,-1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
30021312,463038,5,473173,1767225600,1916.68,-1,-1,,,,,out of pairing
30021322,463038,6,561157,1766793600,-1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
30021323,463038,6,625756,1750896000,0.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
30021325,463038,5,621924,1767225600,23167.8,-1,-1,,,,,out of pairing
30021348,463038,5,571970,1767225600,471.64,-1,-1,,,,,out of pairing
30021364,463038,6,625756,1750896000,0.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
30021370,463038,5,503701,1767225600,4549.14,-1,-1,,,,,out of pairing
30021386,463038,5,632961,1767225600,906.14,-1,-1,,,,,out of pairing
30021388,463038,5,644226,1767225600,1773.17,-1,-1,,,,,out of pairing
30021429,463038,5,589943,1767225600,3282.51,-1,-1,,,,,out of pairing
30021434,463038,5,459381,1767225600,1357.24,-1,-1,,,,,out of pairing
30021440,463038,5,466907,1767225600,1875.01,-1,-1,,,,,out of pairing
30021475,463038,6,561157,1766793600,-1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
30021476,463038,6,625756,1750896000,0.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
30021497,463038,5,595298,1767225600,7101.08,-1,-1,,,,,out of pairing
30021577,463038,6,561157,1766793600,-1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
30021587,463038,6,625756,1750896000,0.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
30021593,463038,5,523927,1767225600,3595.21,-1,-1,,,,,out of pairing
30080747,463126,5,621924,1767225600,610.22,-1,-1,,,,,out of pairing
30080748,463126,5,620120,1767225600,391.34,-1,-1,,,,,out of pairing
30080749,463126,5,473173,1767225600,2823.4,-1,-1,,,,,out of pairing
30080750,463126,5,632961,1767225600,152.48,-1,-1,,,,,out of pairing
30080751,463126,5,571970,1767225600,116.51,-1,-1,,,,,out of pairing
30080752,463126,5,503701,1767225600,1475.35,-1,-1,,,,,out of pairing
30080753,463126,5,642329,1767225600,801.12,-1,-1,,,,,out of pairing
30080755,463126,5,616315,1767225600,613.05,-1,-1,,,,,out of pairing
30080756,463126,5,523927,1767225600,1318.86,-1,-1,,,,,out of pairing
30080757,463126,5,537281,1767225600,513.89,-1,-1,,,,,out of pairing
30080758,463126,5,589943,1767225600,914.43,-1,-1,,,,,out of pairing
30080759,463126,5,466907,1767225600,687.31,-1,-1,,,,,out of pairing
30080760,463126,5,595298,1767225600,1791.04,-1,-1,,,,,out of pairing
30080761,463126,5,459381,1767225600,681.13,-1,-1,,,,,out of pairing
30080762,463126,5,527449,1767225600,185.12,-1,-1,,,,,out of pairing
30080763,463126,5,567195,1767225600,689.08,-1,-1,,,,,out of pairing
30080766,463126,5,595581,1767225600,250.07,-1,-1,,,,,out of pairing
30433680,516694,5,537281,1767225600,166.46,-1,-1,,,,,out of pairing
30433762,516694,5,632961,1767225600,462.89,-1,-1,,,,,out of pairing
30433764,516694,5,473173,1767225600,2505.69,-1,-1,,,,,out of pairing
30433765,516694,5,620120,1767225600,10411.7,-1,-1,,,,,out of pairing
30433766,516694,5,575030,1767225600,3546.45,-1,-1,,,,,out of pairing
30433770,516694,5,621924,1767225600,2394.68,-1,-1,,,,,out of pairing
30433782,516694,5,577992,1767225600,406.0,-1,-1,,,,,out of pairing
30433783,516694,5,580426,1767225600,1604.15,-1,-1,,,,,out of pairing
30433784,516694,5,466907,1767225600,503.52,-1,-1,,,,,out of pairing
30433785,516694,5,595298,1767225600,2869.86,-1,-1,,,,,out of pairing
30433786,516694,5,459381,1767225600,130.26,-1,-1,,,,,out of pairing
30433787,516694,5,527449,1767225600,535.37,-1,-1,,,,,out of pairing
30433788,516694,5,567195,1767225600,2424.6,-1,-1,,,,,out of pairing
30433789,516694,5,503701,1767225600,934.12,-1,-1,,,,,out of pairing
30433790,516694,5,630626,1767225600,5328.94,-1,-1,,,,,out of pairing
30433794,516694,5,616315,1767225600,2542.51,-1,-1,,,,,out of pairing
30433796,516694,5,642329,1767225600,913.89,-1,-1,,,,,out of pairing
30433798,516694,5,595581,1767225600,2386.26,-1,-1,,,,,out of pairing
30433987,516694,5,523927,1767225600,3171.08,-1,-1,,,,,out of pairing
41290111,534237,6,616453,1737590400,5.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
41290176,534237,6,616453,1737590400,5.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
41290200,534237,6,561157,1749081600,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
41290201,534237,6,499467,1751241600,0.0,1,2,-29.0,-13.0,-22.0,91.0,out of pairing
41290205,534237,6,625756,1756166400,-1.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
41290296,534237,5,632961,1767225600,452.33,-1,-1,,,,,out of pairing
41290302,534237,6,499467,1751241600,0.0,1,2,-29.0,-13.0,-22.0,91.0,out of pairing
41290303,534237,5,644226,1767225600,1324.45,-1,-1,,,,,out of pairing
41290304,534237,5,571970,1767225600,116.06,-1,-1,,,,,out of pairing
41290305,534237,5,503701,1767225600,3069.18,-1,-1,,,,,out of pairing
41290306,534237,5,642329,1767225600,1234.67,-1,-1,,,,,out of pairing
41290308,534237,5,616315,1767225600,1254.0,-1,-1,,,,,out of pairing
41290310,534237,5,595581,1767225600,221.02,-1,-1,,,,,out of pairing
41290311,534237,6,561157,1749081600,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
41290314,534237,5,473173,1767225600,201.89,-1,-1,,,,,out of pairing
41290318,534237,6,625756,1756166400,-1.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
41290325,534237,5,621924,1767225600,1173.94,-1,-1,,,,,out of pairing
41290328,534237,5,575030,1767225600,2735.14,-1,-1,,,,,out of pairing
41290330,534237,5,620120,1767225600,2097.81,-1,-1,,,,,out of pairing
41290334,534237,5,523927,1767225600,3744.27,-1,-1,,,,,out of pairing
41290337,534237,5,595298,1767225600,568.47,-1,-1,,,,,out of pairing
41290342,534237,5,459381,1767225600,250.09,-1,-1,,,,,out of pairing
41290343,534237,5,527449,1767225600,138.69,-1,-1,,,,,out of pairing
41290347,534237,5,567195,1767225600,2195.87,-1,-1,,,,,out of pairing
41290348,534237,5,536346,1767225600,1565.04,-1,-1,,,,,out of pairing
41290353,534237,5,466907,1767225600,676.4,-1,-1,,,,,out of pairing
41290358,534237,5,537281,1767225600,281.86,-1,-1,,,,,out of pairing
41290363,534237,5,577992,1767225600,756.58,-1,-1,,,,,out of pairing
41290374,534237,5,589943,1767225600,284.06,-1,-1,,,,,out of pairing
41290449,534237,6,561157,1749081600,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
41290450,534237,6,499467,1751241600,0.0,1,2,-29.0,-13.0,-22.0,91.0,out of pairing
41290505,534237,6,616453,1737590400,5.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
41290539,534237,6,561157,1749081600,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
41290540,534237,6,499467,1751241600,0.0,1,2,-29.0,-13.0,-22.0,91.0,out of pairing
41290541,534237,6,625756,1756166400,-1.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
41290542,534237,6,616453,1737590400,5.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
41290561,534237,6,625756,1756166400,-1.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
41290562,534237,6,499467,1751241600,0.0,1,2,-29.0,-13.0,-22.0,91.0,out of pairing
41290564,534237,6,561157,1749081600,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
41290583,534237,6,625756,1756166400,-1.0,0,3,33.0,-41.0,-25.0,-111.0,out of pairing
41290584,534237,6,616453,1737590400,5.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42780676,463884,5,580426,1767225600,30.75,-1,-1,,,,,out of pairing
42780677,463884,5,523927,1767225600,856.18,-1,-1,,,,,out of pairing
42780678,463884,5,537281,1767225600,274.46,-1,-1,,,,,out of pairing
42780696,463884,5,589943,1767225600,1784.29,-1,-1,,,,,out of pairing
42780706,463884,5,577992,1767225600,63.39,-1,-1,,,,,out of pairing
42780710,463884,5,621924,1767225600,191.5,-1,-1,,,,,out of pairing
42780719,463884,5,620120,1767225600,408.09,-1,-1,,,,,out of pairing
42780722,463884,5,473173,1767225600,1941.58,-1,-1,,,,,out of pairing
42780723,463884,5,571970,1767225600,63.8,-1,-1,,,,,out of pairing
42780730,463884,5,503701,1767225600,1641.25,-1,-1,,,,,out of pairing
42780732,463884,5,642329,1767225600,336.91,-1,-1,,,,,out of pairing
42780733,463884,5,595581,1767225600,510.44,-1,-1,,,,,out of pairing
42780749,463884,5,630626,1767225600,2381.95,-1,-1,,,,,out of pairing
42780752,463884,6,616453,1763164800,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42780754,463884,6,616453,1746057600,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42780758,463884,5,567195,1767225600,690.38,-1,-1,,,,,out of pairing
42780764,463884,6,561157,1737331200,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
42780765,463884,6,616453,1755475200,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42780768,463884,6,616453,1757808000,-1.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
42780770,463884,5,640784,1767225600,132.98,-1,-1,,,,,out of pairing
42780774,463884,6,657173,1765411200,2.0,5,1,22.0,156.0,-29.0,-13.0,out of pairing
42780785,463884,5,466907,1767225600,313.11,-1,-1,,,,,out of pairing
42780788,463884,5,595298,1767225600,430.72,-1,-1,,,,,out of pairing
42780798,463884,5,459381,1767225600,501.86,-1,-1,,,,,out of pairing
42780806,463884,5,527449,1767225600,87.35,-1,-1,,,,,out of pairing
42780816,463884,6,616453,1757808000,-1.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
42780818,463884,6,616453,1755475200,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42780819,463884,6,561157,1737331200,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
42780822,463884,6,657173,1765411200,2.0,5,1,22.0,156.0,-29.0,-13.0,out of pairing
42780823,463884,6,616453,1746057600,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42780825,463884,6,616453,1763164800,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781254,463884,6,616453,1757808000,-1.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
42781255,463884,6,616453,1755475200,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781257,463884,6,561157,1737331200,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
42781259,463884,6,657173,1765411200,2.0,5,1,22.0,156.0,-29.0,-13.0,out of pairing
42781260,463884,6,616453,1746057600,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781261,463884,6,616453,1763164800,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781303,463884,6,657173,1765411200,2.0,5,1,22.0,156.0,-29.0,-13.0,out of pairing
42781326,463884,6,616453,1757808000,-1.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
42781328,463884,6,616453,1755475200,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781331,463884,6,561157,1737331200,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
42781353,463884,6,616453,1746057600,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781357,463884,6,657173,1765411200,2.0,5,1,22.0,156.0,-29.0,-13.0,out of pairing
42781360,463884,6,561157,1737331200,2.0,1,0,-29.0,-13.0,33.0,-41.0,out of pairing
42781369,463884,6,616453,1763164800,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781370,463884,6,616453,1746057600,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781383,463884,6,616453,1757808000,-1.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
42781405,463884,6,616453,1763164800,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
42781424,463884,6,616453,1755475200,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
44647117,536715,6,509607,1759708800,0.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647146,536715,6,509607,1754956800,2.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647163,536715,6,561157,1765670400,2.0,5,0,22.0,156.0,33.0,-41.0,out of pairing
44647205,536715,6,561157,1765670400,2.0,5,0,22.0,156.0,33.0,-41.0,out of pairing
44647208,536715,6,509607,1759708800,0.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647210,536715,6,616453,1764633600,-1.0,2,5,-22.0,91.0,22.0,156.0,out of pairing
44647211,536715,6,499467,1759017600,2.0,5,2,22.0,156.0,-22.0,91.0,out of pairing
44647213,536715,6,625756,1747267200,2.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
44647215,536715,6,616453,1764633600,-1.0,2,5,-22.0,91.0,22.0,156.0,out of pairing
44647223,536715,6,509607,1754956800,2.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647308,536715,6,625756,1747267200,2.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
44647338,536715,6,509607,1759708800,0.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647343,536715,6,561157,1765670400,2.0,5,0,22.0,156.0,33.0,-41.0,out of pairing
44647355,536715,6,509607,1754956800,2.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647426,536715,6,625756,1747267200,2.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
44647446,536715,6,625756,1747267200,2.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
44647448,536715,6,499467,1759017600,2.0,5,2,22.0,156.0,-22.0,91.0,out of pairing
44647449,536715,6,616453,1764633600,-1.0,2,5,-22.0,91.0,22.0,156.0,out of pairing
44647450,536715,6,509607,1759708800,0.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647451,536715,6,561157,1765670400,2.0,5,0,22.0,156.0,33.0,-41.0,out of pairing
44647454,536715,6,509607,1754956800,2.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647526,536715,5,620120,1767225600,9067.84,-1,-1,,,,,out of pairing
44647527,536715,5,575030,1767225600,3764.57,-1,-1,,,,,out of pairing
44647542,536715,5,473173,1767225600,2070.4,-1,-1,,,,,out of pairing
44647544,536715,5,503701,1767225600,2579.48,-1,-1,,,,,out of pairing
44647548,536715,5,644226,1767225600,1120.83,-1,-1,,,,,out of pairing
44647555,536715,5,632961,1767225600,554.56,-1,-1,,,,,out of pairing
44647562,536715,5,642329,1767225600,1857.45,-1,-1,,,,,out of pairing
44647574,536715,6,499467,1759017600,2.0,5,2,22.0,156.0,-22.0,91.0,out of pairing
44647598,536715,6,616453,1764633600,-1.0,2,5,-22.0,91.0,22.0,156.0,out of pairing
44647606,536715,5,466907,1767225600,524.38,-1,-1,,,,,out of pairing
44647608,536715,5,595298,1767225600,1880.36,-1,-1,,,,,out of pairing
44647610,536715,5,459381,1767225600,742.15,-1,-1,,,,,out of pairing
44647611,536715,5,527449,1767225600,398.11,-1,-1,,,,,out of pairing
44647612,536715,5,567195,1767225600,7322.58,-1,-1,,,,,out of pairing
44647615,536715,5,520660,1767225600,7572.39,-1,-1,,,,,out of pairing
44647622,536715,5,640784,1767225600,601.56,-1,-1,,,,,out of pairing
44647623,536715,6,625756,1747267200,2.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
44647625,536715,6,499467,1759017600,2.0,5,2,22.0,156.0,-22.0,91.0,out of pairing
44647626,536715,6,616453,1764633600,-1.0,2,5,-22.0,91.0,22.0,156.0,out of pairing
44647629,536715,6,509607,1759708800,0.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647630,536715,6,561157,1765670400,2.0,5,0,22.0,156.0,33.0,-41.0,out of pairing
44647631,536715,6,509607,1754956800,2.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
44647636,536715,5,536346,1767225600,492.38,-1,-1,,,,,out of pairing
44647637,536715,5,606730,1767225600,279.34,-1,-1,,,,,out of pairing
44647640,536715,5,589943,1767225600,3982.15,-1,-1,,,,,out of pairing
44647642,536715,5,580426,1767225600,1424.37,-1,-1,,,,,out of pairing
44647649,536715,5,595581,1767225600,2207.29,-1,-1,,,,,out of pairing
44647651,536715,5,616315,1767225600,10236.1,-1,-1,,,,,out of pairing
44647656,536715,6,499467,1759017600,2.0,5,2,22.0,156.0,-22.0,91.0,out of pairing
44647666,536715,5,577992,1767225600,4692.09,-1,-1,,,,,out of pairing
50199432,545850,5,571970,1767225600,61.76,-1,-1,,,,,out of pairing
50199434,545850,5,503701,1767225600,1729.66,-1,-1,,,,,out of pairing
50199436,545850,5,616315,1767225600,818.56,-1,-1,,,,,out of pairing
50199439,545850,5,595581,1767225600,523.45,-1,-1,,,,,out of pairing
50199440,545850,5,580426,1767225600,68.92,-1,-1,,,,,out of pairing
50199442,545850,5,523927,1767225600,1131.17,-1,-1,,,,,out of pairing
50199443,545850,5,632961,1767225600,176.84,-1,-1,,,,,out of pairing
50199444,545850,5,577992,1767225600,1024.6,-1,-1,,,,,out of pairing
50199446,545850,5,589943,1767225600,561.45,-1,-1,,,,,out of pairing
50199447,545850,5,466907,1767225600,569.12,-1,-1,,,,,out of pairing
50199452,545850,5,595298,1767225600,963.21,-1,-1,,,,,out of pairing
50199453,545850,5,459381,1767225600,236.22,-1,-1,,,,,out of pairing
50199454,545850,5,527449,1767225600,269.93,-1,-1,,,,,out of pairing
50199458,545850,5,473173,1767225600,1625.15,-1,-1,,,,,out of pairing
50199517,545850,5,630626,1767225600,640.77,-1,-1,,,,,out of pairing
50199542,545850,5,567195,1767225600,2882.59,-1,-1,,,,,out of pairing
50874627,546999,3,528019,1741502421,1605.0,-1,-1,,,,,out of pairing
50874642,546999,2,476182,1760403910,52.0,-1,-1,,,,,out of pairing
50874661,546999,3,568436,1760739284,1186.0,-1,-1,,,,,out of pairing
50874671,546999,2,550466,1758024123,4.0,-1,-1,,,,,out of pairing
50874685,546999,3,578918,1738375932,174.0,-1,-1,,,,,out of pairing
50874693,546999,3,539498,1759893003,68.0,-1,-1,,,,,out of pairing
50874708,546999,3,508573,1756701769,77.0,-1,-1,,,,,out of pairing
50874713,546999,3,590442,1739074417,115.0,-1,-1,,,,,out of pairing
50874728,546999,3,462460,1748569441,638.0,-1,-1,,,,,out of pairing
50874743,546999,2,490745,1744777491,17.0,-1,-1,,,,,out of pairing
50874751,546999,2,509969,1757847025,25.0,-1,-1,,,,,out of pairing
50874752,546999,2,485689,1738209749,412.0,-1,-1,,,,,out of pairing
50874811,546999,2,490745,1756350039,1374.0,-1,-1,,,,,out of pairing
50874833,546999,2,550466,1762655118,22.0,-1,-1,,,,,out of pairing
50874848,546999,2,500811,1746856865,238.0,-1,-1,,,,,out of pairing
50874850,546999,3,649122,1743350415,333.0,-1,-1,,,,,out of pairing
50874861,546999,2,642063,1755143686,55.0,-1,-1,,,,,out of pairing
50874866,546999,2,490745,1752465622,7.0,-1,-1,,,,,out of pairing
50874874,546999,3,641131,1737513036,198.0,-1,-1,,,,,out of pairing
50874883,546999,3,541548,1747124430,636.0,-1,-1,,,,,out of pairing
50874890,546999,3,459481,1742190231,361.0,-1,-1,,,,,out of pairing
50875001,546999,3,469675,1745767094,355.0,-1,-1,,,,,out of pairing
50875008,546999,3,587361,1738032874,2862.0,-1,-1,,,,,out of pairing
50875021,546999,3,621525,1755137717,219.0,-1,-1,,,,,out of pairing
50875070,546999,3,580028,1751416849,6.0,-1,-1,,,,,out of pairing
50875113,546999,2,550466,1753254720,81.0,-1,-1,,,,,out of pairing
50875114,546999,3,576954,1744864576,58.0,-1,-1,,,,,out of pairing
50875124,546999,3,553709,1739778145,1.0,-1,-1,,,,,out of pairing
50875161,546999,2,476182,1754889897,390.0,-1,-1,,,,,out of pairing
50875174,546999,2,506060,1742953456,2109.0,-1,-1,,,,,out of pairing
50875207,546999,2,509969,1763858672,884.0,-1,-1,,,,,out of pairing
50875241,546999,2,490745,1767191422,538.0,-1,-1,,,,,out of pairing
50875246,546999,3,604359,1762334427,35.0,-1,-1,,,,,out of pairing
50875254,546999,3,467239,1752798618,903.0,-1,-1,,,,,out of pairing
50875257,546999,2,642063,1738809326,447.0,-1,-1,,,,,out of pairing
50875263,546999,2,643265,1758259499,53.0,-1,-1,,,,,out of pairing
50875266,546999,2,550466,1747720652,238.0,-1,-1,,,,,out of pairing
50875272,546999,2,490745,1756177003,526.0,-1,-1,,,,,out of pairing
50875302,546999,3,474374,1758083579,236.0,-1,-1,,,,,out of pairing
50875332,546999,2,476182,1763031047,377.0,-1,-1,,,,,out of pairing
50875338,546999,3,464295,1738905170,32.0,-1,-1,,,,,out of pairing
50875355,546999,2,550466,1748434890,181.0,-1,-1,,,,,out of pairing
50875375,546999,2,490745,1760687429,21.0,-1,-1,,,,,out of pairing
50875399,546999,2,490745,1762853548,298.0,-1,-1,,,,,out of pairing
50875413,546999,2,509969,1766621799,322.0,-1,-1,,,,,out of pairing
50875426,546999,2,490745,1760762911,1793.0,-1,-1,,,,,out of pairing
50875442,546999,3,500976,1740361859,218.0,-1,-1,,,,,out of pairing
50875448,546999,2,643265,1765425107,271.0,-1,-1,,,,,out of pairing
50875457,546999,3,629769,1752719455,444.0,-1,-1,,,,,out of pairing
50875487,546999,3,555455,1763447428,17.0,-1,-1,,,,,out of pairing
50875500,546999,2,500811,1750124734,240.0,-1,-1,,,,,out of pairing
50875516,546999,3,617934,1751298019,199.0,-1,-1,,,,,out of pairing
50875588,546999,3,549891,1754534406,330.0,-1,-1,,,,,out of pairing
50875589,546999,3,549891,1737858647,1083.0,-1,-1,,,,,out of pairing
50875596,546999,3,521069,1760612299,191.0,-1,-1,,,,,out of pairing
50875600,546999,2,490745,1750045245,9.0,-1,-1,,,,,out of pairing
50875608,546999,2,485689,1754534406,896.0,-1,-1,,,,,out of pairing
50875629,546999,3,519943,1757209715,1005.0,-1,-1,,,,,out of pairing
50875644,546999,2,643265,1762476720,810.0,-1,-1,,,,,out of pairing
50875651,546999,6,625756,1763078400,2.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
50875652,546999,6,657173,1742342400,3.0,4,1,1.0,-165.0,-29.0,-13.0,out of pairing
50875657,546999,6,561157,1766102400,0.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
50875658,546999,6,616453,1760832000,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
50875661,546999,6,499467,1766448000,1.0,5,2,22.0,156.0,-22.0,91.0,out of pairing
50875664,546999,6,625756,1744329600,1.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
50875666,546999,6,561157,1747094400,3.0,5,0,22.0,156.0,33.0,-41.0,out of pairing
50875667,546999,6,509607,1750204800,2.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
50875681,546999,2,550466,1754212701,302.0,-1,-1,,,,,out of pairing
50875684,546999,3,588994,1767163604,112.0,-1,-1,,,,,out of pairing
50875685,546999,3,573284,1747120829,2.0,-1,-1,,,,,out of pairing
50875687,546999,2,490745,1751673605,418.0,-1,-1,,,,,out of pairing
50875696,546999,3,554011,1752649958,94.0,-1,-1,,,,,out of pairing
50875712,546999,3,641131,1746512272,762.0,-1,-1,,,,,out of pairing
50875726,546999,2,643265,1752990507,1893.0,-1,-1,,,,,out of pairing
50875736,546999,3,528220,1736131783,507.0,-1,-1,,,,,out of pairing
50875746,546999,3,602966,1757348434,24.0,-1,-1,,,,,out of pairing
50875767,546999,3,547205,1762923600,167.0,-1,-1,,,,,out of pairing
50875779,546999,3,539498,1761620527,364.0,-1,-1,,,,,out of pairing
50875781,546999,6,499467,1766448000,1.0,5,2,22.0,156.0,-22.0,91.0,out of pairing
50875782,546999,6,616453,1760832000,-1.0,3,5,-25.0,-111.0,22.0,156.0,out of pairing
50875785,546999,3,489948,1736762050,4.0,-1,-1,,,,,out of pairing
50875786,546999,6,561157,1766102400,0.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
50875790,546999,3,506950,1750789207,639.0,-1,-1,,,,,out of pairing
50875805,546999,3,650839,1737790574,201.0,-1,-1,,,,,out of pairing
50875811,546999,6,625756,1744329600,1.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
50875817,546999,2,490745,1738176849,1.0,-1,-1,,,,,out of pairing
50875821,546999,3,643087,1766198714,1.0,-1,-1,,,,,out of pairing
50875828,546999,3,638734,1761105294,19.0,-1,-1,,,,,out of pairing
50875831,546999,6,561157,1747094400,3.0,5,0,22.0,156.0,33.0,-41.0,out of pairing
50875832,546999,6,509607,1750204800,2.0,5,4,22.0,156.0,1.0,-165.0,out of pairing
50875833,546999,6,657173,1742342400,3.0,4,1,1.0,-165.0,-29.0,-13.0,out of pairing
50875834,546999,6,625756,1763078400,2.0,5,3,22.0,156.0,-25.0,-111.0,out of pairing
50875835,546999,2,588347,1746158754,320.0,-1,-1,,,,,out of pairing
50875854,546999,3,656180,1764460852,89.0,-1,-1,,,,,out of pairing
50875858,546999,3,608880,1737449505,1.0,-1,-1,,,,,out of pairing
50875863,546999,3,605235,1743991952,1.0,-1,-1,,,,,out of pairing
50875865,546999,2,490745,1752495531,84.0,-1,-1,,,,,out of pairing
50875885,546999,3,499177,1736142526,1.0,-1,-1,,,,,out of pairing
50875891,546999,2,490745,1736044480,529.0,-1,-1,,,,,out of pairing
50875893,546999,3,495175,1757904325,1.0,-1,-1,,,,,out of pairing
50875911,546999,2,476182,1753082424,91.0,-1,-1,,,,,out of pairing
50875929,546999,2,587526,1736332067,15.0,-1,-1,,,,,out of pairing
50875946,546999,3,613334,1741761112,46.0,-1,-1,,,,,out of pairing
50875983,546999,2,642063,1740211969,149.0,-1,-1,,,,,out of pairing
50875984,546999,2,490745,1743592854,121.0,-1,-1,,,,,out of pairing
50876001,546999,2,490745,1762044690,505.0,-1,-1,,,,,out of pairing
50876005,546999,2,490745,1760427653,1410.0,-1,-1,,,,,out of pairing
50876056,546999,3,641131,1738746251,220.0,-1,-1,,,,,out of pairing
50876085,546999,3,642696,1736124172,89.0,-1,-1,,,,,out of pairing
50876092,546999,3,621508,1760068852,350.0,-1,-1,,,,,out of pairing
50876102,546999,3,500811,1764660011,73.0,-1,-1,,,,,out of pairing
50876105,546999,2,490745,1752540507,269.0,-1,-1,,,,,out of pairing
50876113,546999,2,490745,1759972365,2.0,-1,-1,,,,,out of pairing
50876125,546999,2,490745,1755335950,88.0,-1,-1,,,,,out of pairing
50876127,546999,3,584456,1752116098,19.0,-1,-1,,,,,out of pairing
50876129,546999,3,522278,1737384283,3014.0,-1,-1,,,,,out of pairing
50876134,546999,2,642063,1749954752,538.0,-1,-1,,,,,out of pairing
50876149,546999,3,500134,1751798209,1355.0,-1,-1,,,,,out of pairing
50876156,546999,2,490745,1741581904,35.0,-1,-1,,,,,out of pairing
50876165,546999,3,552577,1749258376,114.0,-1,-1,,,,,out of pairing
50876168,546999,3,504824,1754097601,643.0,-1,-1,,,,,out of pairing
50876179,546999,2,550466,1754526519,144.0,-1,-1,,,,,out of pairing
50876190,546999,3,549455,1755065301,518.0,-1,-1,,,,,out of pairing
50876198,546999,2,509969,1754020826,361.0,-1,-1,,,,,out of pairing
