Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
2798239,461245,5,632961,1767225600,395.96,-1,-1,,,,
2798266,461245,5,571970,1767225600,107.05,-1,-1,,,,
2798275,461245,5,621924,1767225600,2360.09,-1,-1,,,,
2798350,461245,5,580426,1767225600,67.41,-1,-1,,,,
2798364,461245,5,523927,1767225600,1399.36,-1,-1,,,,
2798447,461245,5,630626,1767225600,2925.01,-1,-1,,,,
2798461,461245,5,527449,1767225600,98.2,-1,-1,,,,
2798612,461245,5,595298,1767225600,921.44,-1,-1,,,,
2798700,461245,5,466907,1767225600,387.72,-1,-1,,,,
2798721,461245,5,459381,1767225600,554.59,-1,-1,,,,
3951346,476124,5,575030,1767225600,8755.86,-1,-1,,,,
3951349,476124,5,473173,1767225600,1752.9,-1,-1,,,,
3951350,476124,5,632961,1767225600,483.49,-1,-1,,,,
3951351,476124,5,571970,1767225600,242.07,-1,-1,,,,
3951353,476124,5,503701,1767225600,2629.1,-1,-1,,,,
3951354,476124,5,616315,1767225600,525.88,-1,-1,,,,
3951355,476124,5,580426,1767225600,139.5,-1,-1,,,,
3951356,476124,5,523927,1767225600,432.5,-1,-1,,,,
3951357,476124,5,537281,1767225600,435.86,-1,-1,,,,
3951358,476124,5,589943,1767225600,1190.41,-1,-1,,,,
3951359,476124,5,466907,1767225600,251.73,-1,-1,,,,
3951361,476124,5,595298,1767225600,1661.71,-1,-1,,,,
3951363,476124,5,459381,1767225600,520.36,-1,-1,,,,
3951364,476124,5,527449,1767225600,182.42,-1,-1,,,,
3951365,476124,5,567195,1767225600,1308.03,-1,-1,,,,
3951366,476124,5,630626,1767225600,2570.02,-1,-1,,,,
3951368,476124,5,642329,1767225600,650.4,-1,-1,,,,
5065453,477769,5,523927,1767225600,203.74,-1,-1,,,,
5065454,477769,5,537281,1767225600,360.07,-1,-1,,,,
5065462,477769,5,577992,1767225600,3079.75,-1,-1,,,,
5065466,477769,5,589943,1767225600,1713.18,-1,-1,,,,
5065498,477769,5,466907,1767225600,575.95,-1,-1,,,,
5065514,477769,5,595298,1767225600,2422.19,-1,-1,,,,
5065520,477769,5,580426,1767225600,1024.98,-1,-1,,,,
5065573,477769,5,621924,1767225600,726.66,-1,-1,,,,
5065576,477769,5,620120,1767225600,4697.14,-1,-1,,,,
5065578,477769,5,473173,1767225600,1812.31,-1,-1,,,,
5065579,477769,5,644226,1767225600,479.67,-1,-1,,,,
5065580,477769,5,571970,1767225600,23.41,-1,-1,,,,
5065582,477769,5,503701,1767225600,1023.49,-1,-1,,,,
5065585,477769,5,642329,1767225600,1282.14,-1,-1,,,,
5065586,477769,5,595581,1767225600,2880.01,-1,-1,,,,
5065614,477769,5,632961,1767225600,12.66,-1,-1,,,,
5065632,477769,5,536346,1767225600,953.23,-1,-1,,,,
5065640,477769,5,520660,1767225600,2884.24,-1,-1,,,,
5065679,477769,5,630626,1767225600,4549.3,-1,-1,,,,
5065689,477769,5,527449,1767225600,106.55,-1,-1,,,,
5065699,477769,5,459381,1767225600,876.67,-1,-1,,,,
5065713,477769,5,567195,1767225600,3586.26,-1,-1,,,,
5962360,479204,5,621924,1767225600,380.81,-1,-1,,,,
5962361,479204,5,571970,1767225600,162.83,-1,-1,,,,
5962364,479204,5,527449,1767225600,86.15,-1,-1,,,,
5962383,479204,5,473173,1767225600,1145.44,-1,-1,,,,
5962385,479204,5,459381,1767225600,67.44,-1,-1,,,,
5962386,479204,5,503701,1767225600,6053.71,-1,-1,,,,
5962387,479204,5,642329,1767225600,858.65,-1,-1,,,,
5962389,479204,5,616315,1767225600,4039.93,-1,-1,,,,
5962390,479204,5,595581,1767225600,3237.96,-1,-1,,,,
5962393,479204,5,523927,1767225600,369.41,-1,-1,,,,
5962396,479204,5,537281,1767225600,597.63,-1,-1,,,,
5962400,479204,5,589943,1767225600,2257.86,-1,-1,,,,
5962401,479204,5,466907,1767225600,1662.66,-1,-1,,,,
5962403,479204,5,595298,1767225600,2116.69,-1,-1,,,,
6653282,480268,5,503701,1767225600,2449.41,-1,-1,,,,
6653293,480268,5,616315,1767225600,468.21,-1,-1,,,,
6653308,480268,5,595581,1767225600,162.96,-1,-1,,,,
6653312,480268,5,575030,1767225600,4860.24,-1,-1,,,,
6653348,480268,5,621924,1767225600,903.74,-1,-1,,,,
6653355,480268,5,642329,1767225600,173.27,-1,-1,,,,
6653372,480268,5,473173,1767225600,1676.06,-1,-1,,,,
6653379,480268,5,536346,1767225600,1304.96,-1,-1,,,,
6653392,480268,5,630626,1767225600,4221.44,-1,-1,,,,
6653413,480268,5,503218,1767225600,525.2,-1,-1,,,,
6653419,480268,5,595298,1767225600,1351.64,-1,-1,,,,
6653431,480268,5,459381,1767225600,477.33,-1,-1,,,,
6653434,480268,5,527449,1767225600,400.9,-1,-1,,,,
6653436,480268,5,567195,1767225600,1192.07,-1,-1,,,,
6653446,480268,5,520660,1767225600,2102.52,-1,-1,,,,
6653448,480268,5,466907,1767225600,351.96,-1,-1,,,,
6653488,480268,5,644226,1767225600,1162.64,-1,-1,,,,
6653500,480268,5,620120,1767225600,652.59,-1,-1,,,,
6653503,480268,5,580426,1767225600,183.0,-1,-1,,,,
6653514,480268,5,632961,1767225600,300.64,-1,-1,,,,
6653535,480268,5,537281,1767225600,561.13,-1,-1,,,,
6653538,480268,5,577992,1767225600,73.15,-1,-1,,,,
6718868,480375,5,575030,1767225600,6340.75,-1,-1,,,,
6718869,480375,5,620120,1767225600,5842.82,-1,-1,,,,
6718870,480375,5,473173,1767225600,126.21,-1,-1,,,,
6718871,480375,5,632961,1767225600,636.82,-1,-1,,,,
6718873,480375,5,571970,1767225600,36.32,-1,-1,,,,
6718874,480375,5,503701,1767225600,207.26,-1,-1,,,,
6718877,480375,5,642329,1767225600,1829.81,-1,-1,,,,
6718878,480375,5,523927,1767225600,2973.16,-1,-1,,,,
6718879,480375,5,537281,1767225600,1065.67,-1,-1,,,,
6718881,480375,5,589943,1767225600,1346.23,-1,-1,,,,
6718919,480375,5,466907,1767225600,686.34,-1,-1,,,,
6718925,480375,5,595298,1767225600,1359.39,-1,-1,,,,
6718926,480375,5,459381,1767225600,635.24,-1,-1,,,,
6718927,480375,5,527449,1767225600,77.9,-1,-1,,,,
6718928,480375,5,567195,1767225600,6312.99,-1,-1,,,,
6718929,480375,5,630626,1767225600,5505.81,-1,-1,,,,
8327403,482973,5,621924,1767225600,1293.24,-1,-1,,,,
8327542,482973,5,577992,1767225600,102.65,-1,-1,,,,
8327543,482973,5,537281,1767225600,37.37,-1,-1,,,,
8327544,482973,5,595581,1767225600,255.08,-1,-1,,,,
8327549,482973,5,642329,1767225600,364.38,-1,-1,,,,
8327552,482973,5,503701,1767225600,274.12,-1,-1,,,,
8327554,482973,5,571970,1767225600,38.65,-1,-1,,,,
8327559,482973,5,473173,1767225600,116.24,-1,-1,,,,
8327563,482973,5,620120,1767225600,381.8,-1,-1,,,,
8327580,482973,5,640784,1767225600,1.78,-1,-1,,,,
8327582,482973,5,630626,1767225600,1371.52,-1,-1,,,,
8327583,482973,5,567195,1767225600,199.5,-1,-1,,,,
8327586,482973,5,527449,1767225600,93.2,-1,-1,,,,
8327588,482973,5,459381,1767225600,289.99,-1,-1,,,,
8327589,482973,5,595298,1767225600,735.84,-1,-1,,,,
8327592,482973,5,466907,1767225600,95.06,-1,-1,,,,
8327593,482973,5,589943,1767225600,79.7,-1,-1,,,,
15414411,494508,5,621924,1767225600,1028.85,-1,-1,,,,
15414413,494508,5,575030,1767225600,2564.88,-1,-1,,,,
15414416,494508,5,620120,1767225600,3589.0,-1,-1,,,,
15414417,494508,5,473173,1767225600,213.42,-1,-1,,,,
15414418,494508,5,632961,1767225600,830.78,-1,-1,,,,
15414420,494508,5,644226,1767225600,1459.66,-1,-1,,,,
15414421,494508,5,642329,1767225600,1134.96,-1,-1,,,,
15414422,494508,5,595581,1767225600,1141.6,-1,-1,,,,
15414423,494508,5,580426,1767225600,780.74,-1,-1,,,,
15414435,494508,5,523927,1767225600,2667.51,-1,-1,,,,
15414446,494508,5,589943,1767225600,4935.97,-1,-1,,,,
15414447,494508,5,466907,1767225600,8.88,-1,-1,,,,
15414468,494508,5,595298,1767225600,2723.85,-1,-1,,,,
15414469,494508,5,459381,1767225600,310.74,-1,-1,,,,
15414470,494508,5,527449,1767225600,203.42,-1,-1,,,,
15414471,494508,5,567195,1767225600,7219.24,-1,-1,,,,
15414472,494508,5,536346,1767225600,22.54,-1,-1,,,,
15448966,494556,5,523927,1767225600,3377.88,-1,-1,,,,
15448971,494556,5,459381,1767225600,1408.89,-1,-1,,,,
15448979,494556,5,567195,1767225600,8412.51,-1,-1,,,,
15448980,494556,5,589943,1767225600,1866.42,-1,-1,,,,
15448981,494556,5,575030,1767225600,457.84,-1,-1,,,,
15449001,494556,5,466907,1767225600,822.58,-1,-1,,,,
15449029,494556,5,537281,1767225600,1138.73,-1,-1,,,,
15449037,494556,5,577992,1767225600,7575.78,-1,-1,,,,
15449070,494556,5,595298,1767225600,1004.48,-1,-1,,,,
15449078,494556,5,642329,1767225600,3628.12,-1,-1,,,,
15449084,494556,5,503701,1767225600,7986.1,-1,-1,,,,
15449118,494556,5,536346,1767225600,778.29,-1,-1,,,,
15449132,494556,5,580426,1767225600,3479.55,-1,-1,,,,
15449135,494556,5,527449,1767225600,486.2,-1,-1,,,,
15449153,494556,5,620120,1767225600,64046.5,-1,-1,,,,
15449155,494556,5,503218,1767225600,1467.61,-1,-1,,,,
15449163,494556,5,644226,1767225600,452.03,-1,-1,,,,
15449181,494556,5,473173,1767225600,2463.99,-1,-1,,,,
15449183,494556,5,520660,1767225600,5751.4,-1,-1,,,,
15449828,494556,5,640784,1767225600,1018.4,-1,-1,,,,
17647163,497185,5,503218,1767225600,109.53,-1,-1,,,,
17647167,497185,5,527449,1767225600,118.35,-1,-1,,,,
17647184,497185,5,459381,1767225600,415.84,-1,-1,,,,
17647206,497185,5,630626,1767225600,1759.65,-1,-1,,,,
17647405,497185,5,523927,1767225600,533.6,-1,-1,,,,
17647409,497185,5,580426,1767225600,98.21,-1,-1,,,,
17647411,497185,5,595581,1767225600,33.4,-1,-1,,,,
17647416,497185,5,616315,1767225600,84.34,-1,-1,,,,
17647428,497185,5,595298,1767225600,1030.53,-1,-1,,,,
17647431,497185,5,466907,1767225600,72.19,-1,-1,,,,
17647432,497185,5,577992,1767225600,87.14,-1,-1,,,,
17647440,497185,5,537281,1767225600,231.54,-1,-1,,,,
17647451,497185,5,642329,1767225600,531.26,-1,-1,,,,
17647452,497185,5,620120,1767225600,258.5,-1,-1,,,,
17647475,497185,5,632961,1767225600,25.29,-1,-1,,,,
17647479,497185,5,473173,1767225600,41.91,-1,-1,,,,
19474794,500192,5,621924,1767225600,432.09,-1,-1,,,,
19474808,500192,5,575030,1767225600,8324.86,-1,-1,,,,
19474809,500192,5,473173,1767225600,1273.9,-1,-1,,,,
19474812,500192,5,630626,1767225600,6299.47,-1,-1,,,,
19474813,500192,5,536346,1767225600,1412.45,-1,-1,,,,
19474814,500192,5,567195,1767225600,4057.38,-1,-1,,,,
19474815,500192,5,527449,1767225600,187.31,-1,-1,,,,
19474817,500192,5,459381,1767225600,600.77,-1,-1,,,,
19474818,500192,5,595298,1767225600,1204.43,-1,-1,,,,
19474819,500192,5,466907,1767225600,800.07,-1,-1,,,,
19474820,500192,5,620120,1767225600,5660.32,-1,-1,,,,
19474821,500192,5,589943,1767225600,1887.48,-1,-1,,,,
19474822,500192,5,577992,1767225600,2360.52,-1,-1,,,,
19474823,500192,5,537281,1767225600,190.22,-1,-1,,,,
19474824,500192,5,595581,1767225600,544.58,-1,-1,,,,
19474825,500192,5,616315,1767225600,423.8,-1,-1,,,,
19474826,500192,5,642329,1767225600,103.67,-1,-1,,,,
19474827,500192,5,503701,1767225600,1416.25,-1,-1,,,,
19474829,500192,5,644226,1767225600,226.55,-1,-1,,,,
19474830,500192,5,632961,1767225600,454.98,-1,-1,,,,
24876195,508951,5,595298,1767225600,283.89,-1,-1,,,,
24876199,508951,5,459381,1767225600,320.63,-1,-1,,,,
24876200,508951,5,466907,1767225600,99.27,-1,-1,,,,
24876202,508951,5,503701,1767225600,754.45,-1,-1,,,,
24876203,508951,5,580426,1767225600,214.82,-1,-1,,,,
24876208,508951,5,537281,1767225600,47.06,-1,-1,,,,
24876216,508951,5,577992,1767225600,188.59,-1,-1,,,,
24876218,508951,5,589943,1767225600,143.95,-1,-1,,,,
24876241,508951,5,630626,1767225600,2498.51,-1,-1,,,,
24876248,508951,5,527449,1767225600,44.19,-1,-1,,,,
24876322,508951,5,621924,1767225600,353.83,-1,-1,,,,
24876323,508951,5,575030,1767225600,1506.82,-1,-1,,,,
24876333,508951,5,620120,1767225600,295.12,-1,-1,,,,
24876334,508951,5,473173,1767225600,150.52,-1,-1,,,,
24876482,508951,5,503218,1767225600,164.58,-1,-1,,,,
25538734,510031,5,572500,1767225600,1159.04,-1,-1,,,,
25540713,510031,5,494556,1767225600,5298.68,-1,-1,,,,
25551027,510031,5,459691,1767225600,11.08,-1,-1,,,,
25552673,510031,5,652002,1767225600,110.37,-1,-1,,,,
25553572,510031,5,646838,1767225600,553.86,-1,-1,,,,
25553710,510031,5,461245,1767225600,439.75,-1,-1,,,,
25557902,510031,5,536893,1767225600,242.81,-1,-1,,,,
25562456,510031,5,457397,1767225600,839.83,-1,-1,,,,
25567607,510031,5,559042,1767225600,604.52,-1,-1,,,,
25568385,510031,5,566386,1767225600,990.94,-1,-1,,,,
25579759,510031,5,634303,1767225600,60.05,-1,-1,,,,
25580011,510031,5,536715,1767225600,170.95,-1,-1,,,,
25580351,510031,5,547661,1767225600,402.85,-1,-1,,,,
25580937,510031,5,629627,1767225600,336.04,-1,-1,,,,
25580949,510031,5,516694,1767225600,396.34,-1,-1,,,,
25580950,510031,5,476124,1767225600,950.56,-1,-1,,,,
25580951,510031,5,545850,1767225600,69.73,-1,-1,,,,
25580955,510031,5,594766,1767225600,3626.51,-1,-1,,,,
25580956,510031,5,634283,1767225600,1061.17,-1,-1,,,,
25580958,510031,5,655636,1767225600,4297.7,-1,-1,,,,
25580959,510031,5,519424,1767225600,133.2,-1,-1,,,,
25580964,510031,5,593266,1767225600,271.54,-1,-1,,,,
25586236,510031,5,477769,1767225600,614.51,-1,-1,,,,
25593705,510031,5,457699,1767225600,2545.25,-1,-1,,,,
25596500,510031,5,508951,1767225600,37.45,-1,-1,,,,
30080747,463126,5,621924,1767225600,610.22,-1,-1,,,,
30080748,463126,5,620120,1767225600,391.34,-1,-1,,,,
30080749,463126,5,473173,1767225600,2823.4,-1,-1,,,,
30080750,463126,5,632961,1767225600,152.48,-1,-1,,,,
30080751,463126,5,571970,1767225600,116.51,-1,-1,,,,
30080752,463126,5,503701,1767225600,1475.35,-1,-1,,,,
30080753,463126,5,642329,1767225600,801.12,-1,-1,,,,
30080755,463126,5,616315,1767225600,613.05,-1,-1,,,,
30080756,463126,5,523927,1767225600,1318.86,-1,-1,,,,
30080757,463126,5,537281,1767225600,513.89,-1,-1,,,,
30080758,463126,5,589943,1767225600,914.43,-1,-1,,,,
30080759,463126,5,466907,1767225600,687.31,-1,-1,,,,
30080760,463126,5,595298,1767225600,1791.04,-1,-1,,,,
30080761,463126,5,459381,1767225600,681.13,-1,-1,,,,
30080762,463126,5,527449,1767225600,185.12,-1,-1,,,,
30080763,463126,5,567195,1767225600,689.08,-1,-1,,,,
30080766,463126,5,595581,1767225600,250.07,-1,-1,,,,
30433680,516694,5,537281,1767225600,166.46,-1,-1,,,,
30433762,516694,5,632961,1767225600,462.89,-1,-1,,,,
30433764,516694,5,473173,1767225600,2505.69,-1,-1,,,,
30433765,516694,5,620120,1767225600,10411.7,-1,-1,,,,
30433766,516694,5,575030,1767225600,3546.45,-1,-1,,,,
30433770,516694,5,621924,1767225600,2394.68,-1,-1,,,,
30433782,516694,5,577992,1767225600,406.0,-1,-1,,,,
30433783,516694,5,580426,1767225600,1604.15,-1,-1,,,,
30433784,516694,5,466907,1767225600,503.52,-1,-1,,,,
30433785,516694,5,595298,1767225600,2869.86,-1,-1,,,,
30433786,516694,5,459381,1767225600,130.26,-1,-1,,,,
30433787,516694,5,527449,1767225600,535.37,-1,-1,,,,
30433788,516694,5,567195,1767225600,2424.6,-1,-1,,,,
30433789,516694,5,503701,1767225600,934.12,-1,-1,,,,
30433790,516694,5,630626,1767225600,5328.94,-1,-1,,,,
30433794,516694,5,616315,1767225600,2542.51,-1,-1,,,,
30433796,516694,5,642329,1767225600,913.89,-1,-1,,,,
30433798,516694,5,595581,1767225600,2386.26,-1,-1,,,,
30433987,516694,5,523927,1767225600,3171.08,-1,-1,,,,
32090377,519424,5,642329,1767225600,308.73,-1,-1,,,,
32090378,519424,5,571970,1767225600,5.84,-1,-1,,,,
32090380,519424,5,632961,1767225600,6.03,-1,-1,,,,
32090381,519424,5,473173,1767225600,232.54,-1,-1,,,,
32090382,519424,5,523927,1767225600,211.0,-1,-1,,,,
32090384,519424,5,620120,1767225600,194.48,-1,-1,,,,
32090385,519424,5,575030,1767225600,1244.87,-1,-1,,,,
32090387,519424,5,621924,1767225600,397.29,-1,-1,,,,
32090392,519424,5,589943,1767225600,820.79,-1,-1,,,,
32090406,519424,5,527449,1767225600,87.4,-1,-1,,,,
32090408,519424,5,459381,1767225600,2.88,-1,-1,,,,
32090409,519424,5,595298,1767225600,951.38,-1,-1,,,,
32090410,519424,5,466907,1767225600,60.34,-1,-1,,,,
44647526,536715,5,620120,1767225600,9067.84,-1,-1,,,,
44647527,536715,5,575030,1767225600,3764.57,-1,-1,,,,
44647542,536715,5,473173,1767225600,2070.4,-1,-1,,,,
44647544,536715,5,503701,1767225600,2579.48,-1,-1,,,,
44647548,536715,5,644226,1767225600,1120.83,-1,-1,,,,
44647555,536715,5,632961,1767225600,554.56,-1,-1,,,,
44647562,536715,5,642329,1767225600,1857.45,-1,-1,,,,
44647606,536715,5,466907,1767225600,524.38,-1,-1,,,,
44647608,536715,5,595298,1767225600,1880.36,-1,-1,,,,
44647610,536715,5,459381,1767225600,742.15,-1,-1,,,,
44647611,536715,5,527449,1767225600,398.11,-1,-1,,,,
44647612,536715,5,567195,1767225600,7322.58,-1,-1,,,,
44647615,536715,5,520660,1767225600,7572.39,-1,-1,,,,
44647622,536715,5,640784,1767225600,601.56,-1,-1,,,,
44647636,536715,5,536346,1767225600,492.38,-1,-1,,,,
44647637,536715,5,606730,1767225600,279.34,-1,-1,,,,
44647640,536715,5,589943,1767225600,3982.15,-1,-1,,,,
44647642,536715,5,580426,1767225600,1424.37,-1,-1,,,,
44647649,536715,5,595581,1767225600,2207.29,-1,-1,,,,
44647651,536715,5,616315,1767225600,10236.1,-1,-1,,,,
44647666,536715,5,577992,1767225600,4692.09,-1,-1,,,,
44786122,536893,5,503218,1767225600,303.27,-1,-1,,,,
44786238,536893,5,537281,1767225600,54.07,-1,-1,,,,
44786245,536893,5,523927,1767225600,971.66,-1,-1,,,,
44786255,536893,5,459381,1767225600,407.53,-1,-1,,,,
44786269,536893,5,595298,1767225600,252.94,-1,-1,,,,
44786303,536893,5,466907,1767225600,344.06,-1,-1,,,,
44786304,536893,5,589943,1767225600,628.68,-1,-1,,,,
44786308,536893,5,577992,1767225600,348.36,-1,-1,,,,
44786325,536893,5,621924,1767225600,466.73,-1,-1,,,,
44786327,536893,5,620120,1767225600,411.01,-1,-1,,,,
44786356,536893,5,536346,1767225600,154.09,-1,-1,,,,
44786358,536893,5,520660,1767225600,1286.25,-1,-1,,,,
44786360,536893,5,567195,1767225600,1824.12,-1,-1,,,,
44786368,536893,5,571970,1767225600,12.56,-1,-1,,,,
44786369,536893,5,503701,1767225600,796.67,-1,-1,,,,
44786370,536893,5,642329,1767225600,291.13,-1,-1,,,,
44786381,536893,5,595581,1767225600,194.85,-1,-1,,,,
44786385,536893,5,644226,1767225600,71.1,-1,-1,,,,
44786389,536893,5,527449,1767225600,46.51,-1,-1,,,,
44786406,536893,5,473173,1767225600,882.77,-1,-1,,,,
50199432,545850,5,571970,1767225600,61.76,-1,-1,,,,
50199434,545850,5,503701,1767225600,1729.66,-1,-1,,,,
50199436,545850,5,616315,1767225600,818.56,-1,-1,,,,
50199439,545850,5,595581,1767225600,523.45,-1,-1,,,,
50199440,545850,5,580426,1767225600,68.92,-1,-1,,,,
50199442,545850,5,523927,1767225600,1131.17,-1,-1,,,,
50199443,545850,5,632961,1767225600,176.84,-1,-1,,,,
50199444,545850,5,577992,1767225600,1024.6,-1,-1,,,,
50199446,545850,5,589943,1767225600,561.45,-1,-1,,,,
50199447,545850,5,466907,1767225600,569.12,-1,-1,,,,
50199452,545850,5,595298,1767225600,963.21,-1,-1,,,,
50199453,545850,5,459381,1767225600,236.22,-1,-1,,,,
50199454,545850,5,527449,1767225600,269.93,-1,-1,,,,
50199458,545850,5,473173,1767225600,1625.15,-1,-1,,,,
50199517,545850,5,630626,1767225600,640.77,-1,-1,,,,
50199542,545850,5,567195,1767225600,2882.59,-1,-1,,,,
50876807,546999,5,466907,1767225600,560.55,-1,-1,,,,
50876809,546999,5,589943,1767225600,193.75,-1,-1,,,,
50876812,546999,5,523927,1767225600,2315.68,-1,-1,,,,
50876817,546999,5,580426,1767225600,18.88,-1,-1,,,,
50876823,546999,5,595581,1767225600,203.09,-1,-1,,,,
50876824,546999,5,616315,1767225600,2049.9,-1,-1,,,,
50876829,546999,5,595298,1767225600,3802.45,-1,-1,,,,
50876836,546999,5,630626,1767225600,4742.28,-1,-1,,,,
50876839,546999,5,567195,1767225600,2832.03,-1,-1,,,,
50876843,546999,5,527449,1767225600,308.64,-1,-1,,,,
50876844,546999,5,459381,1767225600,665.85,-1,-1,,,,
50876926,546999,5,503701,1767225600,511.35,-1,-1,,,,
50876952,546999,5,571970,1767225600,79.65,-1,-1,,,,
50877077,546999,5,473173,1767225600,599.23,-1,-1,,,,
50877079,546999,5,620120,1767225600,852.05,-1,-1,,,,
50877082,546999,5,575030,1767225600,3921.66,-1,-1,,,,
51283703,547661,5,642329,1767225600,1709.12,-1,-1,,,,
51283893,547661,5,571970,1767225600,63.08,-1,-1,,,,
51283920,547661,5,644226,1767225600,1461.65,-1,-1,,,,
51283931,547661,5,503701,1767225600,1408.97,-1,-1,,,,
51283934,547661,5,536346,1767225600,1277.32,-1,-1,,,,
51283940,547661,5,537281,1767225600,288.24,-1,-1,,,,
51283944,547661,5,589943,1767225600,802.76,-1,-1,,,,
51283954,547661,5,523927,1767225600,1714.75,-1,-1,,,,
51283962,547661,5,527449,1767225600,328.13,-1,-1,,,,
51283964,547661,5,459381,1767225600,189.96,-1,-1,,,,
51283970,547661,5,595298,1767225600,643.01,-1,-1,,,,
51283978,547661,5,466907,1767225600,475.97,-1,-1,,,,
51283988,547661,5,575030,1767225600,826.28,-1,-1,,,,
51284030,547661,5,620120,1767225600,1234.11,-1,-1,,,,
51284031,547661,5,473173,1767225600,397.07,-1,-1,,,,
53710802,551810,5,537281,1767225600,80.36,-1,-1,,,,
53710807,551810,5,523927,1767225600,76.74,-1,-1,,,,
53710808,551810,5,580426,1767225600,1177.98,-1,-1,,,,
53710811,551810,5,595581,1767225600,846.87,-1,-1,,,,
53710813,551810,5,642329,1767225600,730.04,-1,-1,,,,
53710816,551810,5,571970,1767225600,24.96,-1,-1,,,,
53710817,551810,5,473173,1767225600,1257.7,-1,-1,,,,
53710820,551810,5,575030,1767225600,3497.54,-1,-1,,,,
53710822,551810,5,621924,1767225600,15916.2,-1,-1,,,,
53710825,551810,5,503701,1767225600,389.26,-1,-1,,,,
53711100,551810,5,589943,1767225600,1083.85,-1,-1,,,,
53711374,551810,5,630626,1767225600,4960.44,-1,-1,,,,
53711375,551810,5,567195,1767225600,9540.06,-1,-1,,,,
53711376,551810,5,527449,1767225600,112.42,-1,-1,,,,
53711379,551810,5,459381,1767225600,412.01,-1,-1,,,,
53711381,551810,5,595298,1767225600,1924.34,-1,-1,,,,
53711382,551810,5,466907,1767225600,256.74,-1,-1,,,,
54472950,552988,5,459691,1767225600,7554.56,-1,-1,,,,
54474163,552988,5,494556,1767225600,225933.0,-1,-1,,,,
54477792,552988,5,497185,1767225600,2303.34,-1,-1,,,,
54479081,552988,5,600329,1767225600,19516.8,-1,-1,,,,
54488741,552988,5,494508,1767225600,21408.3,-1,-1,,,,
54494903,552988,5,457699,1767225600,23762.8,-1,-1,,,,
54505422,552988,5,597992,1767225600,1820.19,-1,-1,,,,
54506278,552988,5,461245,1767225600,7067.56,-1,-1,,,,
54506299,552988,5,612378,1767225600,9017.81,-1,-1,,,,
54507995,552988,5,652002,1767225600,1898.94,-1,-1,,,,
54508202,552988,5,646838,1767225600,8014.33,-1,-1,,,,
54514364,552988,5,482973,1767225600,3778.4,-1,-1,,,,
54522170,552988,5,599441,1767225600,820.43,-1,-1,,,,
54522221,552988,5,629627,1767225600,6596.71,-1,-1,,,,
54523454,552988,5,477769,1767225600,35068.4,-1,-1,,,,
54523455,552988,5,572500,1767225600,51196.7,-1,-1,,,,
54523462,552988,5,500192,1767225600,32952.3,-1,-1,,,,
54523463,552988,5,480268,1767225600,9172.64,-1,-1,,,,
54523662,552988,5,480375,1767225600,40424.3,-1,-1,,,,
54523698,552988,5,638752,1767225600,16792.6,-1,-1,,,,
54523725,552988,5,476124,1767225600,10338.6,-1,-1,,,,
54523744,552988,5,516694,1767225600,38911.2,-1,-1,,,,
54523779,552988,5,615605,1767225600,12527.4,-1,-1,,,,
54524201,552988,5,545850,1767225600,16770.8,-1,-1,,,,
54524205,552988,5,551810,1767225600,131542.0,-1,-1,,,,
54524270,552988,5,593266,1767225600,14554.8,-1,-1,,,,
54524299,552988,5,636990,1767225600,29950.8,-1,-1,,,,
54524300,552988,5,581406,1767225600,21857.8,-1,-1,,,,
54524301,552988,5,519424,1767225600,3022.58,-1,-1,,,,
54524315,552988,5,558277,1767225600,4654.31,-1,-1,,,,
54524333,552988,5,655636,1767225600,26001.2,-1,-1,,,,
54524389,552988,5,584811,1767225600,19604.0,-1,-1,,,,
54524400,552988,5,568093,1767225600,10786.0,-1,-1,,,,
54524760,552988,5,463126,1767225600,13620.4,-1,-1,,,,
54524777,552988,5,645393,1767225600,39886.6,-1,-1,,,,
54524798,552988,5,546999,1767225600,14682.4,-1,-1,,,,
54524849,552988,5,634283,1767225600,39387.2,-1,-1,,,,
54524851,552988,5,598220,1767225600,45680.7,-1,-1,,,,
54524854,552988,5,479204,1767225600,46459.6,-1,-1,,,,
54524908,552988,5,561312,1767225600,29980.5,-1,-1,,,,
54524932,552988,5,594766,1767225600,40989.6,-1,-1,,,,
54528189,552988,5,536715,1767225600,255193.0,-1,-1,,,,
54528382,552988,5,547661,1767225600,7922.82,-1,-1,,,,
54530967,552988,5,634303,1767225600,2106.6,-1,-1,,,,
54541510,552988,5,457397,1767225600,24793.6,-1,-1,,,,
54546625,552988,5,559042,1767225600,1686.87,-1,-1,,,,
54547384,552988,5,566386,1767225600,11793.0,-1,-1,,,,
54550741,552988,5,536893,1767225600,6752.72,-1,-1,,,,
54559181,552988,5,508951,1767225600,1151.98,-1,-1,,,,
60418452,558277,5,567195,1767225600,338.85,-1,-1,,,,
60418502,558277,5,571970,1767225600,45.94,-1,-1,,,,
60418503,558277,5,503701,1767225600,157.81,-1,-1,,,,
60418504,558277,5,642329,1767225600,24.84,-1,-1,,,,
60418505,558277,5,595581,1767225600,380.31,-1,-1,,,,
60418507,558277,5,577992,1767225600,538.33,-1,-1,,,,
60418509,558277,5,466907,1767225600,217.85,-1,-1,,,,
60418511,558277,5,632961,1767225600,28.95,-1,-1,,,,
